23.549999 1 0.10403464 1.7879933 1.7848688 0 1 1 1 16.498419 1.1740186 35.162754 0 2.2569764 1 1 1 1 1 
23.700001 1 0.13051441 1.7786852 1.7756041 0 1 1 1 17.282026 1.7715017 36.45034 0 2.7146451 1 1 1 1 1 
23.85 1 0.1562116 1.7695071 1.7664692 0 1 1 1 16.970558 2.6467619 35.424969 0 3.3886881 1 1 1 1 1 
24 1 0.1811493 1.7604582 1.7574633 0 1 1 1 12.767287 4.0574718 26.37903 0 4.4796987 1 1 1 1 1 
24.15 1 0.20535 1.7515374 1.7485851 0 1 1 1 7.7399077 6.7223125 15.83009 0 6.5471754 1 1 1 1 1 
24.299999 1 0.22883546 1.7427436 1.7398334 0 1 1 1 139.24864 13.686377 281.9465 0 11.961762 1 1 1 1 1 
24.450001 1 0.25162682 1.7340755 1.731207 0 1 1 1 6987.7773 79.674965 10000 0 63.327885 1 1 1 1 1 
24.6 1 0.27374458 1.7255319 1.7227048 0 1 1 1 967.73145 26.989264 1920.9216 0 19.718573 1 1 1 1 1 
24.75 1 0.29520866 1.7171116 1.7143251 0 1 1 1 239.05608 12.731333 469.90012 0 8.6253109 1 1 1 1 1 
24.9 1 0.3160384 1.708813 1.706067 0 1 1 1 121 8.7834435 235.55005 0 5.558466 1 1 1 1 1 
25.049999 1 0.33625251 1.7006351 1.697929 0 1 1 1 78.10714 6.929019 150.59888 0 4.1213188 1 1 1 1 1 
25.200001 1 0.3558692 1.6925765 1.6899101 0 1 1 1 56.860802 5.8499188 108.59712 0 3.2876792 1 1 1 1 1 
25.35 1 0.37490615 1.684636 1.6820086 0 1 1 1 44.42984 5.1426921 84.061211 0 2.7434556 1 1 1 1 1 
25.5 1 0.39338046 1.6768123 1.6742237 0 1 1 1 36.359478 4.6424627 68.15461 0 2.3602915 1 1 1 1 1 
25.65 1 0.4113088 1.6691041 1.6665539 0 1 1 1 30.734604 4.2692947 57.082531 0 2.0759561 1 1 1 1 1 
25.799999 1 0.42870724 1.6615103 1.6589979 0 1 1 1 26.607264 3.9797344 48.9683 0 1.856621 1 1 1 1 1 
25.950001 1 0.44559148 1.6540296 1.6515547 0 1 1 1 23.458603 3.7481282 42.785583 0 1.6823158 1 1 1 1 1 
26.1 1 0.46197674 1.6466608 1.644223 0 1 1 1 20.982384 3.5583549 37.929039 0 1.540491 1 1 1 1 1 
26.25 1 0.47787771 1.6394026 1.6370015 0 1 1 1 18.986908 3.3997748 34.019993 0 1.422864 1 1 1 1 1 
26.4 1 0.49330875 1.6322539 1.6298891 0 1 1 1 17.346395 3.2650816 30.810123 0 1.3237478 1 1 1 1 1 
26.549999 1 0.50828373 1.6252135 1.6228846 0 1 1 1 15.975067 3.1490922 28.130165 0 1.239108 1 1 1 1 1 
26.700001 1 0.52281612 1.6182802 1.6159868 0 1 1 1 14.81251 3.048027 25.860971 0 1.1660033 1 1 1 1 1 
26.85 1 0.53691906 1.6114528 1.6091946 0 1 1 1 13.814999 2.9590654 23.916344 0 1.1022389 1 1 1 1 1 
27 1 0.55060518 1.6047302 1.6025068 0 1 1 1 12.950142 2.8800597 22.23245 0 1.0461434 1 1 1 1 1 
27.15 1 0.56388676 1.5981113 1.595922 0 1 1 1 12.193448 2.8093455 20.761047 0 0.99642181 1 1 1 1 1 
27.299999 1 0.57677585 1.5915947 1.5894395 0 1 1 1 11.526069 2.7456126 19.465023 0 0.95205528 1 1 1 1 1 
27.450001 1 0.589284 1.5851794 1.5830579 0 1 1 1 10.933271 2.6878161 18.315372 0 0.91223115 1 1 1 1 1 
27.6 1 0.60142249 1.5788645 1.576776 0 1 1 1 10.403377 2.635112 17.289116 0 0.87629318 1 1 1 1 1 
27.75 1 0.61320221 1.5726485 1.570593 0 1 1 1 9.9270124 2.5868115 16.367813 0 0.84370583 1 1 1 1 1 
27.9 1 0.62463385 1.5665306 1.5645075 0 1 1 1 9.4965706 2.5423465 15.536505 0 0.81402779 1 1 1 1 1 
28.049999 1 0.63572758 1.5605094 1.5585185 0 1 1 1 9.1058149 2.5012438 14.782926 0 0.78689176 1 1 1 1 1 
28.200001 1 0.64649343 1.5545841 1.5526249 0 1 1 1 8.7495832 2.4631076 14.096931 0 0.76199001 1 1 1 1 1 
28.35 1 0.65694112 1.5487535 1.5468256 0 1 1 1 8.4235706 2.4276023 13.470061 0 0.73906237 1 1 1 1 1 
28.5 1 0.66708004 1.5430164 1.5411196 0 1 1 1 8.124155 2.394443 12.895199 0 0.71788776 1 1 1 1 1 
28.65 1 0.67691928 1.537372 1.5355058 0 1 1 1 7.8482699 2.3633852 12.366323 0 0.69827682 1 1 1 1 1 
28.799999 1 0.68646777 1.5318189 1.529983 0 1 1 1 7.5933022 2.3342187 11.8783 0 0.68006659 1 1 1 1 1 
28.950001 1 0.69573402 1.5263563 1.5245503 0 1 1 1 7.3570104 2.3067615 11.42673 0 0.66311592 1 1 1 1 1 
29.1 1 0.7047264 1.520983 1.5192068 0 1 1 1 7.1374617 2.2808542 11.007818 0 0.64730203 1 1 1 1 1 
29.25 1 0.71345305 1.5156981 1.5139511 0 1 1 1 6.9329801 2.2563586 10.618279 0 0.63251776 1 1 1 1 1 
29.4 1 0.7219218 1.5105004 1.5087824 0 1 1 1 6.7421064 2.2331524 10.255246 0 0.61866879 1 1 1 1 1 
29.549999 1 0.73014021 1.5053891 1.5036995 0 1 1 1 6.5635638 2.211128 9.9162159 0 0.60567212 1 1 1 1 1 
29.700001 1 0.73811579 1.500363 1.4987017 0 1 1 1 6.3962302 2.1901898 9.5989885 0 0.5934543 1 1 1 1 1 
29.85 1 0.74585557 1.4954211 1.4937878 0 1 1 1 6.2391143 2.1702535 9.3016224 0 0.58195007 1 1 1 1 1 
