1.65 0.023106515 0.049088627 -64.730988 0.1252263 1 1 0.99459559 -80 -61.880459 0.023287728 0.092401914 0.00018121206 0.15178207 
1.66 0.023126138 0.049120322 -64.726662 0.12514281 1 1 0.99459028 -80 -61.87447 0.023307575 0.092410594 0.00018143639 0.15175299 
1.67 0.023145784 0.049152043 -64.722336 0.12505937 1 1 0.99458492 -80 -61.868477 0.023327446 0.092419282 0.00018166123 0.15172395 
1.6799999 0.023165451 0.049183793 -64.718002 0.12497598 1 1 0.99457961 -80 -61.86248 0.023347339 0.092427969 0.0001818866 0.15169494 
1.6900001 0.023185141 0.04921557 -64.713669 0.12489265 1 1 0.99457425 -80 -61.856476 0.023367254 0.092436656 0.00018211249 0.15166597 
1.7 0.023204854 0.049247369 -64.709335 0.12480938 1 1 0.99456894 -80 -61.850464 0.023387192 0.092445351 0.0001823389 0.15163703 
1.71 0.023224588 0.049279198 -64.705002 0.12472615 1 1 0.99456358 -80 -61.844452 0.023407156 0.092454046 0.00018256583 0.15160812 
1.72 0.023244347 0.049311053 -64.700661 0.12464299 1 1 0.99455822 -80 -61.838428 0.02342714 0.092462756 0.00018279329 0.15157926 
1.73 0.023264129 0.049342934 -64.696327 0.12455988 1 1 0.99455285 -80 -61.832405 0.023447149 0.092471458 0.00018302126 0.15155043 
1.74 0.023283932 0.049374845 -64.691986 0.12447683 1 1 0.99454749 -80 -61.826374 0.023467181 0.092480168 0.00018324977 0.15152162 
1.75 0.023303758 0.049406778 -64.687637 0.12439383 1 1 0.99454212 -80 -61.820335 0.023487236 0.092488885 0.00018347881 0.15149286 
1.76 0.023323607 0.049438741 -64.683296 0.12431089 1 1 0.9945367 -80 -61.814293 0.023507316 0.092497602 0.00018370838 0.15146413 
1.77 0.023343479 0.04947073 -64.678947 0.124228 1 1 0.99453133 -80 -61.808247 0.023527419 0.092506327 0.00018393851 0.15143543 
1.78 0.023363376 0.049502749 -64.674599 0.12414517 1 1 0.99452591 -80 -61.802193 0.023547545 0.092515051 0.00018416916 0.15140678 
1.79 0.023383293 0.04953479 -64.67025 0.12406239 1 1 0.99452049 -80 -61.796135 0.023567693 0.092523783 0.00018440034 0.15137814 
1.8 0.023403235 0.049566861 -64.665901 0.12397967 1 1 0.99451512 -80 -61.79007 0.023587868 0.092532516 0.00018463207 0.15134956 
1.8099999 0.0234232 0.049598958 -64.661545 0.123897 1 1 0.9945097 -80 -61.784 0.023608064 0.092541255 0.00018486434 0.15132099 
1.8200001 0.023443189 0.049631085 -64.657188 0.12381439 1 1 0.99450427 -80 -61.777924 0.023628285 0.092550002 0.00018509717 0.15129247 
1.83 0.023463199 0.049663238 -64.652832 0.12373183 1 1 0.99449885 -80 -61.771843 0.02364853 0.092558749 0.00018533054 0.151264 
1.84 0.023483234 0.049695417 -64.648476 0.12364933 1 1 0.99449337 -80 -61.765755 0.0236688 0.092567496 0.00018556447 0.15123554 
1.85 0.023503292 0.049727622 -64.644112 0.12356688 1 1 0.99448794 -80 -61.759663 0.023689091 0.09257625 0.00018579894 0.15120712 
1.86 0.023523374 0.049759857 -64.639755 0.12348449 1 1 0.99448252 -80 -61.753563 0.023709407 0.092585012 0.00018603398 0.15117875 
1.87 0.023543479 0.049792118 -64.635384 0.12340216 1 1 0.99447703 -80 -61.747459 0.023729749 0.092593774 0.00018626956 0.15115039 
1.88 0.023563609 0.049824409 -64.63102 0.12331987 1 1 0.99447155 -80 -61.741348 0.023750113 0.092602544 0.00018650571 0.15112208 
